COUNTY_NUM,COUNTY,WEEK_DAY,WEEK_DAY_NUM,COLLISION_TIME,NUM_ACCIDENTS
45,Lake,SUNDAY,1,10,18
45,Lake,SUNDAY,1,11,18
45,Lake,SUNDAY,1,12,23
45,Lake,SUNDAY,1,13,23
45,Lake,SUNDAY,1,14,22
45,Lake,SUNDAY,1,15,18
45,Lake,SUNDAY,1,16,11
45,Lake,SUNDAY,1,17,18
45,Lake,SUNDAY,1,18,13
45,Lake,SUNDAY,1,19,12
45,Lake,SUNDAY,1,20,11
45,Lake,SUNDAY,1,21,8
45,Lake,SUNDAY,1,22,9
45,Lake,SUNDAY,1,23,4
45,Lake,MONDAY,2,0,3
45,Lake,MONDAY,2,1,4
45,Lake,MONDAY,2,2,1
45,Lake,MONDAY,2,3,3
45,Lake,MONDAY,2,4,3
45,Lake,MONDAY,2,5,1
45,Lake,MONDAY,2,6,5
45,Lake,MONDAY,2,7,9
45,Lake,MONDAY,2,8,7
45,Lake,MONDAY,2,9,8
45,Lake,MONDAY,2,10,10
45,Lake,MONDAY,2,11,8
45,Lake,MONDAY,2,12,12
45,Lake,MONDAY,2,13,8
45,Lake,MONDAY,2,14,11
45,Lake,MONDAY,2,15,17
45,Lake,MONDAY,2,16,10
45,Lake,MONDAY,2,17,13
45,Lake,MONDAY,2,18,15
45,Lake,MONDAY,2,19,6
45,Lake,MONDAY,2,20,11
45,Lake,MONDAY,2,21,1
45,Lake,MONDAY,2,22,4
45,Lake,MONDAY,2,23,3
45,Lake,TUESDAY,3,0,3
45,Lake,TUESDAY,3,1,1
45,Lake,TUESDAY,3,2,2
45,Lake,TUESDAY,3,3,2
45,Lake,TUESDAY,3,4,1
45,Lake,TUESDAY,3,5,4
45,Lake,TUESDAY,3,6,5
45,Lake,TUESDAY,3,7,11
45,Lake,TUESDAY,3,8,9
45,Lake,TUESDAY,3,9,9
45,Lake,TUESDAY,3,10,8
45,Lake,TUESDAY,3,11,16
45,Lake,TUESDAY,3,12,8
45,Lake,TUESDAY,3,13,13
45,Lake,TUESDAY,3,14,13
45,Lake,TUESDAY,3,15,19
45,Lake,TUESDAY,3,16,12
45,Lake,TUESDAY,3,17,17
45,Lake,TUESDAY,3,18,10
45,Lake,TUESDAY,3,19,10
45,Lake,TUESDAY,3,20,8
45,Lake,TUESDAY,3,21,7
45,Lake,TUESDAY,3,22,3
45,Lake,TUESDAY,3,23,1
45,Lake,WEDNESDAY,4,0,1
45,Lake,WEDNESDAY,4,1,5
45,Lake,WEDNESDAY,4,2,1
45,Lake,WEDNESDAY,4,3,2
45,Lake,WEDNESDAY,4,4,1
45,Lake,WEDNESDAY,4,5,2
45,Lake,WEDNESDAY,4,6,10
45,Lake,WEDNESDAY,4,7,5
45,Lake,WEDNESDAY,4,8,9
45,Lake,WEDNESDAY,4,9,9
45,Lake,WEDNESDAY,4,10,8
45,Lake,WEDNESDAY,4,11,8
45,Lake,WEDNESDAY,4,12,14
45,Lake,WEDNESDAY,4,13,10
45,Lake,WEDNESDAY,4,14,14
45,Lake,WEDNESDAY,4,15,15
45,Lake,WEDNESDAY,4,16,20
45,Lake,WEDNESDAY,4,17,15
45,Lake,WEDNESDAY,4,18,10
45,Lake,WEDNESDAY,4,19,6
45,Lake,WEDNESDAY,4,20,8
45,Lake,WEDNESDAY,4,21,2
45,Lake,WEDNESDAY,4,22,4
45,Lake,WEDNESDAY,4,23,3
45,Lake,THURSDAY,5,0,3
45,Lake,THURSDAY,5,1,2
45,Lake,THURSDAY,5,2,3
45,Lake,THURSDAY,5,3,2
45,Lake,THURSDAY,5,4,1
45,Lake,THURSDAY,5,5,2
45,Lake,THURSDAY,5,6,5
45,Lake,THURSDAY,5,7,6
45,Lake,THURSDAY,5,8,8
45,Lake,THURSDAY,5,9,9
45,Lake,THURSDAY,5,10,6
45,Lake,THURSDAY,5,11,7
45,Lake,THURSDAY,5,12,8
45,Lake,THURSDAY,5,13,7
45,Lake,THURSDAY,5,14,16
45,Lake,THURSDAY,5,15,21
45,Lake,THURSDAY,5,16,25
45,Lake,THURSDAY,5,17,23
45,Lake,THURSDAY,5,18,27
45,Lake,THURSDAY,5,19,6
45,Lake,THURSDAY,5,20,9
45,Lake,THURSDAY,5,21,12
45,Lake,THURSDAY,5,22,8
45,Lake,THURSDAY,5,23,8
45,Lake,FRIDAY,6,0,7
45,Lake,FRIDAY,6,1,3
45,Lake,FRIDAY,6,2,1
45,Lake,FRIDAY,6,3,3
45,Lake,FRIDAY,6,4,5
45,Lake,FRIDAY,6,5,3
45,Lake,FRIDAY,6,6,17
45,Lake,FRIDAY,6,7,11
45,Lake,FRIDAY,6,8,11
45,Lake,FRIDAY,6,9,19
45,Lake,FRIDAY,6,10,10
45,Lake,FRIDAY,6,11,16
45,Lake,FRIDAY,6,12,16
45,Lake,FRIDAY,6,13,16
45,Lake,FRIDAY,6,14,34
45,Lake,FRIDAY,6,15,41
45,Lake,FRIDAY,6,16,37
45,Lake,FRIDAY,6,17,27
45,Lake,FRIDAY,6,18,24
45,Lake,FRIDAY,6,19,16
45,Lake,FRIDAY,6,20,13
45,Lake,FRIDAY,6,21,11
45,Lake,FRIDAY,6,22,8
45,Lake,FRIDAY,6,23,5
45,Lake,SATURDAY,7,0,8
45,Lake,SATURDAY,7,1,2
45,Lake,SATURDAY,7,2,7
45,Lake,SATURDAY,7,3,9
45,Lake,SATURDAY,7,4,7
45,Lake,SATURDAY,7,5,8
45,Lake,SATURDAY,7,6,6
45,Lake,SATURDAY,7,7,5
45,Lake,SATURDAY,7,8,8
45,Lake,SATURDAY,7,9,19
45,Lake,SATURDAY,7,10,11
45,Lake,SATURDAY,7,11,24
45,Lake,SATURDAY,7,12,24
45,Lake,SATURDAY,7,13,16
45,Lake,SATURDAY,7,14,20
45,Lake,SATURDAY,7,15,22
45,Lake,SATURDAY,7,16,19
45,Lake,SATURDAY,7,17,12
45,Lake,SATURDAY,7,18,15
45,Lake,SATURDAY,7,19,13
45,Lake,SATURDAY,7,20,7
45,Lake,SATURDAY,7,21,3
45,Lake,SATURDAY,7,22,10
45,Lake,SATURDAY,7,23,3
46,LaPorte,SUNDAY,1,0,2
46,LaPorte,SUNDAY,1,1,6
46,LaPorte,SUNDAY,1,2,1
46,LaPorte,SUNDAY,1,3,3
46,LaPorte,SUNDAY,1,5,2
46,LaPorte,SUNDAY,1,8,4
46,LaPorte,SUNDAY,1,9,3
46,LaPorte,SUNDAY,1,10,5
46,LaPorte,SUNDAY,1,11,3
46,LaPorte,SUNDAY,1,12,7
46,LaPorte,SUNDAY,1,13,10
46,LaPorte,SUNDAY,1,14,11
46,LaPorte,SUNDAY,1,15,8
46,LaPorte,SUNDAY,1,16,3
46,LaPorte,SUNDAY,1,17,2
46,LaPorte,SUNDAY,1,18,6
46,LaPorte,SUNDAY,1,19,4
46,LaPorte,SUNDAY,1,21,6
46,LaPorte,SUNDAY,1,22,4
46,LaPorte,MONDAY,2,0,1
46,LaPorte,MONDAY,2,1,1
46,LaPorte,MONDAY,2,3,1
46,LaPorte,MONDAY,2,4,1
46,LaPorte,MONDAY,2,5,1
46,LaPorte,MONDAY,2,6,2
46,LaPorte,MONDAY,2,7,1
46,LaPorte,MONDAY,2,9,2
46,LaPorte,MONDAY,2,12,3
46,LaPorte,MONDAY,2,13,2
46,LaPorte,MONDAY,2,14,2
46,LaPorte,MONDAY,2,15,6
46,LaPorte,MONDAY,2,16,2
46,LaPorte,MONDAY,2,18,2
46,LaPorte,MONDAY,2,19,1
46,LaPorte,MONDAY,2,20,2
46,LaPorte,MONDAY,2,22,1
46,LaPorte,TUESDAY,3,0,1
46,LaPorte,TUESDAY,3,1,1
46,LaPorte,TUESDAY,3,3,1
46,LaPorte,TUESDAY,3,4,2
46,LaPorte,TUESDAY,3,5,1
46,LaPorte,TUESDAY,3,6,4
46,LaPorte,TUESDAY,3,7,2
46,LaPorte,TUESDAY,3,8,1
46,LaPorte,TUESDAY,3,9,2
46,LaPorte,TUESDAY,3,10,1
46,LaPorte,TUESDAY,3,11,3
46,LaPorte,TUESDAY,3,12,3
46,LaPorte,TUESDAY,3,13,5
46,LaPorte,TUESDAY,3,14,3
46,LaPorte,TUESDAY,3,15,7
46,LaPorte,TUESDAY,3,16,2
46,LaPorte,TUESDAY,3,17,3
46,LaPorte,TUESDAY,3,18,1
46,LaPorte,TUESDAY,3,19,2
46,LaPorte,TUESDAY,3,20,4
46,LaPorte,TUESDAY,3,21,3
46,LaPorte,TUESDAY,3,22,1
46,LaPorte,WEDNESDAY,4,0,1
46,LaPorte,WEDNESDAY,4,5,2
46,LaPorte,WEDNESDAY,4,6,3
46,LaPorte,WEDNESDAY,4,7,2
46,LaPorte,WEDNESDAY,4,8,5
46,LaPorte,WEDNESDAY,4,9,3
46,LaPorte,WEDNESDAY,4,10,4
46,LaPorte,WEDNESDAY,4,11,2
46,LaPorte,WEDNESDAY,4,12,5
46,LaPorte,WEDNESDAY,4,13,6
46,LaPorte,WEDNESDAY,4,14,3
46,LaPorte,WEDNESDAY,4,15,7
46,LaPorte,WEDNESDAY,4,16,2
46,LaPorte,WEDNESDAY,4,17,6
46,LaPorte,WEDNESDAY,4,18,3
46,LaPorte,WEDNESDAY,4,19,1
46,LaPorte,WEDNESDAY,4,20,5
46,LaPorte,WEDNESDAY,4,21,3
46,LaPorte,WEDNESDAY,4,23,2
46,LaPorte,THURSDAY,5,4,1
46,LaPorte,THURSDAY,5,5,4
46,LaPorte,THURSDAY,5,6,14
46,LaPorte,THURSDAY,5,7,9
46,LaPorte,THURSDAY,5,8,10
46,LaPorte,THURSDAY,5,9,9
46,LaPorte,THURSDAY,5,10,4
46,LaPorte,THURSDAY,5,11,2
46,LaPorte,THURSDAY,5,12,5
46,LaPorte,THURSDAY,5,13,3
46,LaPorte,THURSDAY,5,14,1
46,LaPorte,THURSDAY,5,15,3
46,LaPorte,THURSDAY,5,16,2
46,LaPorte,THURSDAY,5,17,2
46,LaPorte,THURSDAY,5,18,2
46,LaPorte,THURSDAY,5,19,1
46,LaPorte,THURSDAY,5,22,1
46,LaPorte,THURSDAY,5,23,2
46,LaPorte,FRIDAY,6,2,2
46,LaPorte,FRIDAY,6,3,2
46,LaPorte,FRIDAY,6,4,2
46,LaPorte,FRIDAY,6,5,4
46,LaPorte,FRIDAY,6,6,2
46,LaPorte,FRIDAY,6,7,3
46,LaPorte,FRIDAY,6,8,2
46,LaPorte,FRIDAY,6,9,3
46,LaPorte,FRIDAY,6,10,4
46,LaPorte,FRIDAY,6,11,2
46,LaPorte,FRIDAY,6,12,4
46,LaPorte,FRIDAY,6,13,5
46,LaPorte,FRIDAY,6,14,9
46,LaPorte,FRIDAY,6,15,6
46,LaPorte,FRIDAY,6,16,6
46,LaPorte,FRIDAY,6,17,6
46,LaPorte,FRIDAY,6,18,5
46,LaPorte,FRIDAY,6,19,2
46,LaPorte,FRIDAY,6,20,1
46,LaPorte,FRIDAY,6,21,2
46,LaPorte,FRIDAY,6,22,1
46,LaPorte,FRIDAY,6,23,2
46,LaPorte,SATURDAY,7,2,2
46,LaPorte,SATURDAY,7,4,3
46,LaPorte,SATURDAY,7,5,3
46,LaPorte,SATURDAY,7,7,1
46,LaPorte,SATURDAY,7,8,6
46,LaPorte,SATURDAY,7,9,12
46,LaPorte,SATURDAY,7,10,5
46,LaPorte,SATURDAY,7,11,9
46,LaPorte,SATURDAY,7,12,3
46,LaPorte,SATURDAY,7,13,3
46,LaPorte,SATURDAY,7,14,5
46,LaPorte,SATURDAY,7,15,2
46,LaPorte,SATURDAY,7,16,2
46,LaPorte,SATURDAY,7,17,6
46,LaPorte,SATURDAY,7,18,1
46,LaPorte,SATURDAY,7,19,3
46,LaPorte,SATURDAY,7,20,2
46,LaPorte,SATURDAY,7,21,3
46,LaPorte,SATURDAY,7,22,3
46,LaPorte,SATURDAY,7,23,2
47,Lawrence,SUNDAY,1,0,1
47,Lawrence,SUNDAY,1,1,2
47,Lawrence,SUNDAY,1,2,1
47,Lawrence,SUNDAY,1,9,1
47,Lawrence,SUNDAY,1,12,1
47,Lawrence,SUNDAY,1,13,2
47,Lawrence,SUNDAY,1,16,1
47,Lawrence,SUNDAY,1,17,1
47,Lawrence,SUNDAY,1,18,3
47,Lawrence,SUNDAY,1,19,7
47,Lawrence,SUNDAY,1,20,2
47,Lawrence,SUNDAY,1,22,2
47,Lawrence,MONDAY,2,4,1
47,Lawrence,MONDAY,2,6,2
47,Lawrence,MONDAY,2,7,1
47,Lawrence,MONDAY,2,8,3
47,Lawrence,MONDAY,2,9,1
47,Lawrence,MONDAY,2,11,1
47,Lawrence,MONDAY,2,12,1
47,Lawrence,MONDAY,2,13,1
47,Lawrence,MONDAY,2,14,2
47,Lawrence,MONDAY,2,16,1
47,Lawrence,MONDAY,2,17,3
47,Lawrence,MONDAY,2,18,4
47,Lawrence,TUESDAY,3,3,1
47,Lawrence,TUESDAY,3,5,1
47,Lawrence,TUESDAY,3,6,2
47,Lawrence,TUESDAY,3,7,1
47,Lawrence,TUESDAY,3,10,2
47,Lawrence,TUESDAY,3,11,1
47,Lawrence,TUESDAY,3,15,2
47,Lawrence,TUESDAY,3,16,2
47,Lawrence,TUESDAY,3,17,4
47,Lawrence,TUESDAY,3,18,3
47,Lawrence,WEDNESDAY,4,2,1
47,Lawrence,WEDNESDAY,4,7,1
47,Lawrence,WEDNESDAY,4,11,1
47,Lawrence,WEDNESDAY,4,12,1
47,Lawrence,WEDNESDAY,4,13,1
47,Lawrence,WEDNESDAY,4,14,4
47,Lawrence,WEDNESDAY,4,15,2
47,Lawrence,WEDNESDAY,4,16,2
47,Lawrence,WEDNESDAY,4,17,1
47,Lawrence,WEDNESDAY,4,18,2
47,Lawrence,WEDNESDAY,4,20,1
47,Lawrence,WEDNESDAY,4,21,1
47,Lawrence,WEDNESDAY,4,22,1
47,Lawrence,THURSDAY,5,7,1
47,Lawrence,THURSDAY,5,9,1
47,Lawrence,THURSDAY,5,11,1
47,Lawrence,THURSDAY,5,14,3
47,Lawrence,THURSDAY,5,15,2
47,Lawrence,THURSDAY,5,16,3
47,Lawrence,THURSDAY,5,17,1
47,Lawrence,THURSDAY,5,18,2
47,Lawrence,THURSDAY,5,19,1
47,Lawrence,THURSDAY,5,23,1
47,Lawrence,FRIDAY,6,0,2
47,Lawrence,FRIDAY,6,2,1
47,Lawrence,FRIDAY,6,6,1
47,Lawrence,FRIDAY,6,7,2
47,Lawrence,FRIDAY,6,8,2
47,Lawrence,FRIDAY,6,9,1
47,Lawrence,FRIDAY,6,10,2
47,Lawrence,FRIDAY,6,11,1
47,Lawrence,FRIDAY,6,12,2
47,Lawrence,FRIDAY,6,13,1
47,Lawrence,FRIDAY,6,14,2
47,Lawrence,FRIDAY,6,15,1
47,Lawrence,FRIDAY,6,16,1
47,Lawrence,FRIDAY,6,17,1
47,Lawrence,FRIDAY,6,18,2
47,Lawrence,FRIDAY,6,19,2
47,Lawrence,FRIDAY,6,20,1
47,Lawrence,FRIDAY,6,22,1
47,Lawrence,FRIDAY,6,23,1
47,Lawrence,SATURDAY,7,2,1
47,Lawrence,SATURDAY,7,4,1
47,Lawrence,SATURDAY,7,5,1
47,Lawrence,SATURDAY,7,8,1
47,Lawrence,SATURDAY,7,10,3
47,Lawrence,SATURDAY,7,11,5
47,Lawrence,SATURDAY,7,12,2
47,Lawrence,SATURDAY,7,13,1
47,Lawrence,SATURDAY,7,14,1
47,Lawrence,SATURDAY,7,17,3
47,Lawrence,SATURDAY,7,18,2
47,Lawrence,SATURDAY,7,19,1
47,Lawrence,SATURDAY,7,20,2
47,Lawrence,SATURDAY,7,22,2
47,Lawrence,SATURDAY,7,23,1
48,Madison,SUNDAY,1,0,3
48,Madison,SUNDAY,1,1,1
48,Madison,SUNDAY,1,3,2
48,Madison,SUNDAY,1,5,2
48,Madison,SUNDAY,1,7,3
48,Madison,SUNDAY,1,8,3
48,Madison,SUNDAY,1,9,2
48,Madison,SUNDAY,1,10,4
48,Madison,SUNDAY,1,12,3
48,Madison,SUNDAY,1,13,2
48,Madison,SUNDAY,1,14,2
48,Madison,SUNDAY,1,15,4
48,Madison,SUNDAY,1,16,3
48,Madison,SUNDAY,1,17,6
48,Madison,SUNDAY,1,18,7
48,Madison,SUNDAY,1,19,6
48,Madison,SUNDAY,1,20,3
48,Madison,SUNDAY,1,21,3
48,Madison,MONDAY,2,0,3
48,Madison,MONDAY,2,5,1
48,Madison,MONDAY,2,6,1
48,Madison,MONDAY,2,7,3
48,Madison,MONDAY,2,8,2
48,Madison,MONDAY,2,9,1
48,Madison,MONDAY,2,10,3
48,Madison,MONDAY,2,11,5
48,Madison,MONDAY,2,12,4
48,Madison,MONDAY,2,13,2
48,Madison,MONDAY,2,14,2
48,Madison,MONDAY,2,15,4
48,Madison,MONDAY,2,16,1
48,Madison,MONDAY,2,17,3
48,Madison,MONDAY,2,18,3
48,Madison,MONDAY,2,19,2
48,Madison,MONDAY,2,21,1
48,Madison,MONDAY,2,22,1
48,Madison,MONDAY,2,23,1
48,Madison,TUESDAY,3,1,1
48,Madison,TUESDAY,3,2,1
48,Madison,TUESDAY,3,4,1
48,Madison,TUESDAY,3,5,3
48,Madison,TUESDAY,3,6,1
48,Madison,TUESDAY,3,7,1
48,Madison,TUESDAY,3,8,2
48,Madison,TUESDAY,3,9,3
48,Madison,TUESDAY,3,10,3
48,Madison,TUESDAY,3,11,3
48,Madison,TUESDAY,3,12,4
48,Madison,TUESDAY,3,13,4
48,Madison,TUESDAY,3,14,4
48,Madison,TUESDAY,3,15,3
48,Madison,TUESDAY,3,16,6
48,Madison,TUESDAY,3,17,6
48,Madison,TUESDAY,3,18,1
48,Madison,TUESDAY,3,19,2
48,Madison,TUESDAY,3,21,1
48,Madison,TUESDAY,3,23,1
48,Madison,WEDNESDAY,4,0,1
48,Madison,WEDNESDAY,4,1,1
48,Madison,WEDNESDAY,4,2,1
48,Madison,WEDNESDAY,4,7,1
48,Madison,WEDNESDAY,4,8,3
48,Madison,WEDNESDAY,4,9,1
48,Madison,WEDNESDAY,4,10,3
48,Madison,WEDNESDAY,4,11,2
48,Madison,WEDNESDAY,4,12,6
48,Madison,WEDNESDAY,4,13,6
48,Madison,WEDNESDAY,4,14,4
48,Madison,WEDNESDAY,4,15,4
48,Madison,WEDNESDAY,4,16,3
48,Madison,WEDNESDAY,4,17,11
48,Madison,WEDNESDAY,4,18,4
48,Madison,WEDNESDAY,4,19,4
48,Madison,WEDNESDAY,4,20,2
48,Madison,WEDNESDAY,4,21,1
48,Madison,WEDNESDAY,4,22,2
48,Madison,WEDNESDAY,4,23,3
48,Madison,THURSDAY,5,3,1
48,Madison,THURSDAY,5,6,1
48,Madison,THURSDAY,5,7,5
48,Madison,THURSDAY,5,8,4
48,Madison,THURSDAY,5,10,1
48,Madison,THURSDAY,5,11,2
48,Madison,THURSDAY,5,13,4
48,Madison,THURSDAY,5,14,2
48,Madison,THURSDAY,5,15,3
48,Madison,THURSDAY,5,16,6
48,Madison,THURSDAY,5,17,3
48,Madison,THURSDAY,5,18,5
48,Madison,THURSDAY,5,19,3
48,Madison,THURSDAY,5,21,2
48,Madison,THURSDAY,5,22,1
48,Madison,THURSDAY,5,23,1
48,Madison,FRIDAY,6,0,1
48,Madison,FRIDAY,6,4,1
48,Madison,FRIDAY,6,5,2
48,Madison,FRIDAY,6,7,3
48,Madison,FRIDAY,6,8,1
48,Madison,FRIDAY,6,9,1
48,Madison,FRIDAY,6,10,4
48,Madison,FRIDAY,6,11,1
48,Madison,FRIDAY,6,12,3
48,Madison,FRIDAY,6,13,5
48,Madison,FRIDAY,6,14,5
48,Madison,FRIDAY,6,15,6
48,Madison,FRIDAY,6,16,6
48,Madison,FRIDAY,6,17,11
48,Madison,FRIDAY,6,18,14
48,Madison,FRIDAY,6,19,7
48,Madison,FRIDAY,6,20,1
48,Madison,FRIDAY,6,21,2
48,Madison,SATURDAY,7,0,2
48,Madison,SATURDAY,7,2,2
48,Madison,SATURDAY,7,4,3
48,Madison,SATURDAY,7,5,2
48,Madison,SATURDAY,7,8,5
48,Madison,SATURDAY,7,9,3
48,Madison,SATURDAY,7,10,9
48,Madison,SATURDAY,7,11,18
48,Madison,SATURDAY,7,12,12
48,Madison,SATURDAY,7,13,12
48,Madison,SATURDAY,7,14,13
48,Madison,SATURDAY,7,15,5
48,Madison,SATURDAY,7,16,4
48,Madison,SATURDAY,7,17,2
48,Madison,SATURDAY,7,18,6
48,Madison,SATURDAY,7,19,10
48,Madison,SATURDAY,7,20,2
48,Madison,SATURDAY,7,21,2
48,Madison,SATURDAY,7,22,1
48,Madison,SATURDAY,7,23,2
49,Marion,SUNDAY,1,0,14
49,Marion,SUNDAY,1,1,9
49,Marion,SUNDAY,1,2,12
49,Marion,SUNDAY,1,3,13
49,Marion,SUNDAY,1,4,5
49,Marion,SUNDAY,1,5,3
49,Marion,SUNDAY,1,6,11
49,Marion,SUNDAY,1,7,10
49,Marion,SUNDAY,1,8,7
49,Marion,SUNDAY,1,9,12
49,Marion,SUNDAY,1,10,27
49,Marion,SUNDAY,1,11,23
49,Marion,SUNDAY,1,12,19
49,Marion,SUNDAY,1,13,26
49,Marion,SUNDAY,1,14,26
49,Marion,SUNDAY,1,15,23
49,Marion,SUNDAY,1,16,36
49,Marion,SUNDAY,1,17,38
49,Marion,SUNDAY,1,18,51
49,Marion,SUNDAY,1,19,35
49,Marion,SUNDAY,1,20,34
49,Marion,SUNDAY,1,21,24
49,Marion,SUNDAY,1,22,15
49,Marion,SUNDAY,1,23,5
49,Marion,MONDAY,2,0,12
49,Marion,MONDAY,2,1,2
49,Marion,MONDAY,2,2,1
49,Marion,MONDAY,2,3,6
49,Marion,MONDAY,2,4,2
49,Marion,MONDAY,2,5,2
49,Marion,MONDAY,2,6,10
49,Marion,MONDAY,2,7,28
49,Marion,MONDAY,2,8,33
49,Marion,MONDAY,2,9,19
49,Marion,MONDAY,2,10,14
49,Marion,MONDAY,2,11,16
49,Marion,MONDAY,2,12,15
49,Marion,MONDAY,2,13,16
49,Marion,MONDAY,2,14,16
49,Marion,MONDAY,2,15,23
49,Marion,MONDAY,2,16,36
49,Marion,MONDAY,2,17,44
49,Marion,MONDAY,2,18,31
49,Marion,MONDAY,2,19,19
49,Marion,MONDAY,2,20,15
49,Marion,MONDAY,2,21,7
49,Marion,MONDAY,2,22,6
49,Marion,MONDAY,2,23,6
49,Marion,TUESDAY,3,0,3
49,Marion,TUESDAY,3,1,5
49,Marion,TUESDAY,3,2,2
49,Marion,TUESDAY,3,3,2
49,Marion,TUESDAY,3,4,1
49,Marion,TUESDAY,3,5,4
49,Marion,TUESDAY,3,6,12
49,Marion,TUESDAY,3,7,39
49,Marion,TUESDAY,3,8,26
49,Marion,TUESDAY,3,9,19
49,Marion,TUESDAY,3,10,17
49,Marion,TUESDAY,3,11,27
49,Marion,TUESDAY,3,12,26
49,Marion,TUESDAY,3,13,29
49,Marion,TUESDAY,3,14,47
49,Marion,TUESDAY,3,15,47
49,Marion,TUESDAY,3,16,36
49,Marion,TUESDAY,3,17,36
49,Marion,TUESDAY,3,18,33
49,Marion,TUESDAY,3,19,19
49,Marion,TUESDAY,3,20,12
49,Marion,TUESDAY,3,21,14
49,Marion,TUESDAY,3,22,11
49,Marion,TUESDAY,3,23,3
49,Marion,WEDNESDAY,4,0,5
49,Marion,WEDNESDAY,4,1,5
49,Marion,WEDNESDAY,4,2,5
49,Marion,WEDNESDAY,4,3,3
49,Marion,WEDNESDAY,4,4,3
49,Marion,WEDNESDAY,4,5,4
49,Marion,WEDNESDAY,4,6,16
49,Marion,WEDNESDAY,4,7,36
49,Marion,WEDNESDAY,4,8,20
49,Marion,WEDNESDAY,4,9,22
49,Marion,WEDNESDAY,4,10,14
49,Marion,WEDNESDAY,4,11,16
49,Marion,WEDNESDAY,4,12,21
49,Marion,WEDNESDAY,4,13,24
49,Marion,WEDNESDAY,4,14,24
49,Marion,WEDNESDAY,4,15,48
49,Marion,WEDNESDAY,4,16,38
49,Marion,WEDNESDAY,4,17,44
49,Marion,WEDNESDAY,4,18,46
49,Marion,WEDNESDAY,4,19,21
49,Marion,WEDNESDAY,4,20,14
49,Marion,WEDNESDAY,4,21,8
49,Marion,WEDNESDAY,4,22,10
49,Marion,WEDNESDAY,4,23,10
49,Marion,THURSDAY,5,0,5
49,Marion,THURSDAY,5,1,3
49,Marion,THURSDAY,5,2,3
49,Marion,THURSDAY,5,3,3
49,Marion,THURSDAY,5,4,2
49,Marion,THURSDAY,5,5,3
49,Marion,THURSDAY,5,6,11
49,Marion,THURSDAY,5,7,28
49,Marion,THURSDAY,5,8,22
49,Marion,THURSDAY,5,9,8
49,Marion,THURSDAY,5,10,19
49,Marion,THURSDAY,5,11,22
49,Marion,THURSDAY,5,12,19
49,Marion,THURSDAY,5,13,14
49,Marion,THURSDAY,5,14,38
49,Marion,THURSDAY,5,15,28
49,Marion,THURSDAY,5,16,29
49,Marion,THURSDAY,5,17,40
49,Marion,THURSDAY,5,18,30
49,Marion,THURSDAY,5,19,14
49,Marion,THURSDAY,5,20,16
49,Marion,THURSDAY,5,21,17
49,Marion,THURSDAY,5,22,7
49,Marion,THURSDAY,5,23,9
49,Marion,FRIDAY,6,0,8
49,Marion,FRIDAY,6,1,4
49,Marion,FRIDAY,6,2,4
49,Marion,FRIDAY,6,3,6
49,Marion,FRIDAY,6,4,1
49,Marion,FRIDAY,6,5,7
49,Marion,FRIDAY,6,6,15
49,Marion,FRIDAY,6,7,43
49,Marion,FRIDAY,6,8,31
49,Marion,FRIDAY,6,9,31
49,Marion,FRIDAY,6,10,27
49,Marion,FRIDAY,6,11,30
49,Marion,FRIDAY,6,12,31
49,Marion,FRIDAY,6,13,34
49,Marion,FRIDAY,6,14,51
49,Marion,FRIDAY,6,15,63
49,Marion,FRIDAY,6,16,61
49,Marion,FRIDAY,6,17,58
49,Marion,FRIDAY,6,18,54
49,Marion,FRIDAY,6,19,23
49,Marion,FRIDAY,6,20,24
49,Marion,FRIDAY,6,21,27
49,Marion,FRIDAY,6,22,19
49,Marion,FRIDAY,6,23,12
49,Marion,SATURDAY,7,0,19
49,Marion,SATURDAY,7,1,14
49,Marion,SATURDAY,7,2,9
49,Marion,SATURDAY,7,3,9
49,Marion,SATURDAY,7,4,7
49,Marion,SATURDAY,7,5,5
49,Marion,SATURDAY,7,6,7
49,Marion,SATURDAY,7,7,8
49,Marion,SATURDAY,7,8,13
49,Marion,SATURDAY,7,9,22
49,Marion,SATURDAY,7,10,42
49,Marion,SATURDAY,7,11,42
49,Marion,SATURDAY,7,12,40
49,Marion,SATURDAY,7,13,30
49,Marion,SATURDAY,7,14,31
49,Marion,SATURDAY,7,15,24
49,Marion,SATURDAY,7,16,28
49,Marion,SATURDAY,7,17,24
49,Marion,SATURDAY,7,18,37
49,Marion,SATURDAY,7,19,33
49,Marion,SATURDAY,7,20,21
49,Marion,SATURDAY,7,21,15
49,Marion,SATURDAY,7,22,17
49,Marion,SATURDAY,7,23,16
50,Marshall,SUNDAY,1,0,2
50,Marshall,SUNDAY,1,3,1
50,Marshall,SUNDAY,1,6,1
50,Marshall,SUNDAY,1,8,1
50,Marshall,SUNDAY,1,9,1
50,Marshall,SUNDAY,1,10,4
50,Marshall,SUNDAY,1,11,2
50,Marshall,SUNDAY,1,12,6
50,Marshall,SUNDAY,1,13,2
50,Marshall,SUNDAY,1,14,3
50,Marshall,SUNDAY,1,15,5
50,Marshall,SUNDAY,1,16,3
50,Marshall,SUNDAY,1,18,3
50,Marshall,SUNDAY,1,19,1
50,Marshall,SUNDAY,1,22,2
50,Marshall,MONDAY,2,0,2
50,Marshall,MONDAY,2,3,1
50,Marshall,MONDAY,2,4,1
